She doesn't know how to choose.	zap2 mun1 can2 hop1 sit1.	彼無識手術。	Tā bùzhī rúhé xuǎnzé.	她不知如何选择。	彼.無.識.手術	oga, wav	falira.lyjotafis
Do I have any other options?	pai2 py hop1 pau1 yn2?	我力手別乎？	Wǒ hái yǒu qítā xuǎnzé ma?	我还有其他选择吗？	我.力.手.別.乎	oga, wav	falira.lyjotafis
Who is she speaking with?	zap2 zep1 at nan2 cuk2?	彼言加何人？	Tā zài gēn shéi shuōhuà?	她在跟谁说话？	彼.言.加.何2.人	oga, wav	falira.lyjotafis
We like his way of talking very much.	pai2 ge kit hia1 kait zap2 a zep1 sit1.	我等極心善彼之言術。	Wǒmen hěn xǐhuan tā shuōhuà de fāngshì.	我们很喜欢他说话的方式。	我等.極.心善.彼.之.言術	oga, wav	falira.lyjotafis
Give me a phone call.	sui1 zep1 kik1 zep1 pai2.	使言機言我。	Gěi wǒ dǎ diànhuà.	给我打电话。	使言機言.我	oga, wav	falira.lyjotafis
Please give me a phone call.	hia1 sui1 ut2 zep1 kik1 zep1 ut2 pai2.	心使下言機言下我。	Qǐng gěi wǒ dǎ diànhuà.	请给我打电话。	心0.使.下.言機.言.下.我	oga, wav	falira.lyjotafis
I should give her a phone call.	pai2 ly sui1 zep1 kik1 zep1 zap2.	我須使言機言彼。	Wǒ yīnggāi gěi tā dǎ diànhuà.	我应该给她打电话。	我.須.使言機言.彼	oga, wav	falira.lyjotafis
She doesn't like the way I speak.	zap2 mun1 hia1 kait pai2 a zep1 sit1.	彼無心善我之言術。	Tā bù xǐhuān wǒ shuōhuà de fāngshì.	她不喜欢我说话的方式。	彼.無.心善.我.之.言術	oga	falira.lyjotafis
Can I give him a phone call?	pai2 py sui1 zep1 kik1 zep1 zap2 yn2?	我力使言機言彼乎？	Wǒ kěyǐ gěi tā dǎ diànhuà ma?	我可以给他打电话吗？	我.力.使言機言.彼.乎	oga, wav	falira.lyjotafis
Please give him a phone call.	hia1 sui1 ut2 zep1 kik1 zep1 ut2 zap2.	心使下言機言下彼。	Qǐng gěi tā dǎ diànhuà.	请给他打电话。	心0.使.下.言機.言.下.彼	oga	falira.lyjotafis
Can I give you a phone call?	pai2 py sui1 zep1 kik1 zep1 mua2?	我力使言機言汝？	Wǒ kěyǐ gěi nǐ dǎ diànhuà ma?	我可以给你打电话吗？	我.力.使言機言.汝	oga	falira.lyjotafis
In what way shall I tell him (about that)?	sui1 nan2 sit1 zep1 ka1 ie zap2 yn2?	使何術言此於彼乎？	Yòng shénme fāngshì gàosu tā ne?	用什么方式告诉他呢？	使.何2.術.言.此.於1.彼.乎	oga	falira.lyjotafis
Is the hotel big?	hok1 su1 hue ma1 yn2?	寝銭処大乎？	Bīnguǎn dà ma?	宾馆大吗？	寝銭処.大.乎	oga	falira.lyjotafis
Where is the hotel located?	hok1 su1 hue nan2 hue?	寝銭処何処？	Bīnguǎn zài shénme dìfang?	宾馆在什么地方？	寝銭処.∅3.何処	oga	falira.lyjotafis
She would like to go to the hotel.	zap2 hia1 mok1 hok1 su1 hue.	彼心行寝銭処。	Tā xiǎng qù bīnguǎn.	她想去宾馆。	彼.心.行.寝銭処	oga	falira.lyjotafis
An opportunity came.	kait kak sak2 ta.	善時来終。	Jīhuì lái le.	机会来了。	善2.時.来2.終	oga	falira.lyjotafis
They are chatting.	zap2 ge aim2 huat1 zep1.	彼等在互言。	Tāmen zài liáotiān.	他们在聊天。	彼等.在.互言	oga	falira.lyjotafis
Everybody's welcome to come to the Ai'ren Republic to learn Pekzep.	be1 cuk2 kait sak2 ai2 sip1 ua nui2 pek2 zep1.	全人善来冠国而学牌言。	Huānyíng dàjiā lái Guānguó xuéxí Páiyǔ.	欢迎大家来冠国学习牌语。	全2.人.善6.来3.冠国.而.学.牌言	oga	falira.lyjotafis
I'm going to the restaurant.	pai2 mok1 mok1 iam1 su1 hue.	我行行口銭処。	Wǒ yào qù cāntīng.	我要去餐厅。	我.行2.行.口銭処	oga	falira.lyjotafis
Nevermind (literally "no relation")	nau hia1.	勿心。	Méi guānxi	没关系。	勿心	oga	falira.lyjotafis
Where is the restaurant?	iam1 su1 hue nan2 hue?	口銭処何処？	Cāntīng zài nǎlǐ?	餐厅在哪里？	口銭処.∅3.何処	oga	falira.lyjotafis
Are you going to the restaurant?	mua2 mok1 mok1 iam1 su1 hue yn2?	汝行行口銭処乎？	Nǐ yào qù cāntīng ma?	你要去餐厅吗？	汝.行2.行.口銭処.乎	oga	falira.lyjotafis
He is very smart.	zap2 kit can2 kait.	彼極識善。	Tā hěn cōngmíng.	他很聪明。	彼.極.識善	oga	falira.lyjotafis
I am not as smart as he.	pai2 mun1 can2 kait ie zap2.	我無識善於彼。	Wǒ méi yǒu tā cōngmíng.	我没有他聪明。	我.無.識善.於5.彼	oga	falira.lyjotafis
I'm really not smart.	pai2 put mun1 can2 kait.	我真無識善。	Wǒ zhēn bù cōngmíng.	我真不聪明。	我.真2.無.識善	oga	falira.lyjotafis
Do you have a computer? I have one at the office.	mua2 aim2 hop1 li1 yn2? pai2 li1 aim2 ie naip2 hue.	汝在手倉乎？我倉在於労処。	Nǐ yǒu diànnǎo ma? Wǒ zài bàngōngshì yǒu yī gè.	你有电脑吗？我在办公室有一个。	汝.在手.倉.乎.我2.倉.在3.於.労処	oga	falira.lyjotafis
"Is there one at home?" "No."	aim2 mut2 yn2? mun1.	「在家乎？」「無。」	"Jiā li yǒu ma?" "Méiyǒu."	「家里有吗？」「没有。」	在6.家.乎.無2	oga	falira.lyjotafis
He's my son.	zap2 pai2 ki1 kat1.	彼我男子。	Tā shì wǒ de érzi.	他是我的儿子。	彼.∅.我2.男子	oga	falira.lyjotafis
My son is three years old.	pai2 ki1 kat1 om2 pet2.	我男子三星。	Wǒ érzi sānsuì le.	我儿子三岁了。	我2.男子.∅.三.星	oga	falira.lyjotafis
Your son is very smart.	mua2 a ki1 kat1 kit can2 kait.	汝之男子極識善。	Nín érzi hěn cōngmíng.	您儿子很聪明。	汝.之.男子.極.識善	oga	falira.lyjotafis
This is my son.	ka1 pai2 ki1 kat1.	此我男子。	Zhè shì wǒ de érzi.	这是我的儿子。	此.∅.我2.男子	oga	falira.lyjotafis
He left home and went to school.	zap2 hut2 mut2 mok1 nui2 hue.	彼始家行学処。	Tā líkāi jiā qù xuéxiào.	他离开家去学校。	彼.始.家.行.学処	oga	falira.lyjotafis
My home is very close to the school.	pai2 mut2 kit cei2 nui2 hue.	我家極周学処。	Wǒ jiā lí xuéxiào hěn jìn.	我家离学校很近。	我2.家.極.周2.学処	oga	falira.lyjotafis
I want to see this movie.	pai2 hia1 ta1 ka1 mok1 lek1.	我心目此行絵。	Wǒ xiǎng kàn zhè bù diànyǐng.	我想看这部电影。	我.心.目.此2.行絵	oga	falira.lyjotafis
Please give me a glass of water.	hia1 tui2 ut2 ie pai2 et2 niep1 nua2.	心与下於我一杯水。	Qǐng nǐ gěi wǒ yī bēi shuǐ.	请你给我一杯水。	心0.与.下.於1.我.一.杯.水	oga	falira.lyjotafis
Let me introduce my classmate.	tui2 pai2 zep1 cei2 pai2 a nui2 hi1.	与我言周我之学友。	Ràng wǒ jièshào yī xià wǒ de tóngxué.	让我介绍一下我的同学。	与2.我.言#周.言!周.我.之.学友	oga	falira.lyjotafis
I'll also introduce myself!	pai2 bap zep1 cei2 pai2.	我同言周我。	Wǒ yě lái jièshào yīxià!	我也来介绍一下！	我.同.言#周.言!周.我	oga	falira.lyjotafis
Please introduce yourself.	hia1 mua2 zep1 ut2 cei2 mua2.	心汝言下周汝。	Qǐng jièshào nǐ zìjǐ.	请介绍你自己。	心.汝.言#周.下.言!周.汝	oga	falira.lyjotafis
My dad is busy.	pai2 kuak1 ly taun1.	我父須多。	Wǒ bàba hěn máng.	我爸爸很忙。	我2.父.須多	oga	falira.lyjotafis
My dad is much taller than me.	pai2 kuak1 kit auk2 ie pai2.	我父極長於我。	Bàba bǐ wǒ gāo hěn duō.	爸爸比我高很多。	我2.父.極.長.於5.我	oga	falira.lyjotafis
Your dad is tall.	mua2 kuak1 auk2.	汝父長。	Nǐ bàba hěn gāo.	你爸爸很高。	汝2.父.長	oga	falira.lyjotafis
You're thirty tswoh (166 cm; 5 feet 5 inches) tall.	mua2 auk2 om2 nun1 zuo1.	汝長三十片。	Nǐ yǒu sānshí líncùn gāole.	你有三十磷吋高了。	汝2.長2.∅.三十.片2	oga	falira.lyjotafis
Thanks for your answer.	hia1 kait ie mua2 i2 zep1.	心善於汝反言。	Xièxie nín de huídá.	谢谢您的回答。	心善於.汝.反言	oga	falira.lyjotafis
What did you answer?	mua2 i2 zep1 em nan2?	汝反言如何？	Nǐ huídá le shénme?	你回答了什么？	汝.反言.如2.何	oga	falira.lyjotafis
"You are so great!" Leshēl answered.	mua2 kit kait! let1 xot1 i2 zep1.	汝極善！雪季反言。	"Nǐ tài bàngle!" Xuějì huídá dào.	“你太棒了！” 雪季回答道。	汝.極.善7.雪季.反言	oga	falira.lyjotafis
Do you like music? / Do you love music?	mua2 hia1 kait lok1 lia1 yn2?	汝心善笛琴乎？	Nǐ xǐhuān yīnyuè ma?	你喜欢音乐吗？	汝.心善.笛琴.乎	oga	falira.lyjotafis
"She likes music." "So do I."	zap2 hia1 kait lok1 lia1. pai2 bap.	彼心善笛琴。我同。	" tā xǐhuān yīnyuè."" wǒ yě shì."	“她喜欢音乐。”“我也是。”	彼.心善.笛琴.我.同	oga	falira.lyjotafis
Let me know if there is anything I can do.	tui2 can2 pai2 py zau a uo1.	与識我力為之件。	Ràng wǒ zhīdào shìfǒu yǒu shénme wǒ néng zuò de.	让我知道是否有什么我能做的。	与2.識.我.力.為.之2.件	oga	falira.lyjotafis
Nobody believes what I say.	hia1 pai2 zep1 put a cuk2 mun1.	心我言真之人無。	Méi yǒurén xiāngxìn wǒ shuō de huà.	没有人相信我说的话。	心#真.我.言.心!真.之2.人.無3	oga	falira.lyjotafis
You can take your time.	mua2 py mok1 mua2 hia1 a po1.	汝力行汝心之道。	Nǐ kěyǐ mànmàn lái.	你可以慢慢来。	汝.力.行#道.汝2.心5.之.行!道	oga	falira.lyjotafis
They walk very slowly.	zap2 ge xi1 mok1 kit na1.	彼等足行極静。	Tāmen zǒu de hěn màn.	他们走得很慢。	彼等.足行.極.静	oga	falira.lyjotafis
Tam speaks more slowly than Fisha.	tam2 zep1 na1 ie hui2 xa2.	皇言静於龍意。	Xiǎo Huáng shuōhuà bǐ Lóngyì màn.	小皇说话比龙意慢。	皇.言.静.於5.龍意	oga	falira.lyjotafis
"Believe me", he said.	zap2 zep1 ta "hia1 pai2 zep1 put"	彼言終「心我言真」	Xiāngxìn wǒ, tā shuō	“相信我。”他说。	彼.言.終.心#真.我.言.心!真	oga	falira.lyjotafis
Take your time.	mok1 mua2 a po1.	行汝之道。	Mànmàn lái.	慢慢来。	行#道.汝.之.行!道	oga	falira.lyjotafis
You need to believe in your own ability.	mua2 ly hia1 mua2 py put.	汝須心汝力真。	Nǐ yào xiāngxìn zìjǐ de nénglì.	你要相信自己的能力。	汝.須.心#真.汝.力.心!真	oga	falira.lyjotafis
He is out now.	zap2 ka1 kak mun1.	彼此時無。	Tā xiànzài chūqù le.	他现在出去了。	彼.此時.無3	oga	falira.lyjotafis
Dad is out, but mom is at home.	kuak1 mun1 ua mam1 aim2 ie mut2.	父無而母在於家。	Bàba chūqù le, dàn māma zài jiā.	爸爸出去了，但妈妈在家。	父.無3.而.母.在3.於.家	oga	falira.lyjotafis
Did anyone call me while I was out?	pai2 mun1 a kak sui1 zep1 kik1 zep1 pai2 a cuk2 aim2 yn2?	我無之時使言機言我之人在乎？	Wǒ chūqù de shíhou yǒu rén dǎ wǒ diànhuà ma?	我出去的时候有人打我电话吗？	我.無3.之2.時.使言機言.我.之2.人.在5.乎	oga	falira.lyjotafis
What study method do you use?	mua2 ie nan2 sit1 nui2?	汝於何術学？	Nǐ yòng shénme fāngfǎ xuéxí?	你用什么方法学习？	汝.於3.何2.術.学	oga	falira.lyjotafis
Did you understand?	mua2 can2 yn2?	汝識乎？	Nǐ míngbai le ma?	你明白了吗？	汝.識.乎	oga	falira.lyjotafis
Did you guys understand what I mean?	mua2 ge can2 pai2 a zep1 xa2 yn2?	汝等識我之言意乎？	Nǐmen míngbai wǒ de yìsi le ma?	你们明白我的意思了吗？	汝等.識.我.之.言意.乎	oga	falira.lyjotafis
I'll tell you guys a story.	pai2 zep1 ie mua2 ge sia1 zui1.	我言於汝等古論。	Wǒ gěi nǐmen jiǎng yī gè gùshi.	我给你们讲一个故事。	我.言4.於1.汝等.古論	oga	falira.lyjotafis
At last, I understand.	be1 ut2 pai2 can2.	全下我識。	Wǒ zhōngyú míngbai le.	我终于明白了。	全下.我.識	oga	falira.lyjotafis
May I ask a few questions?	pai2 hia1 hue1 xep2 a xit2 ka1 kait yn2?	我心少謎之故此善乎？	Wǒ néng wèn yīxiē wèntí ma?	我能问一些问题吗？	我.心#故.少2.謎.之.心!故.此3.善.乎	oga	falira.lyjotafis
This (exam or homework problem) is very difficult.	ka1 xep2 kit pek1.	此謎極硬。	Zhè dào tí hěn nán.	这道题很难。	此2.謎.極.硬	oga	falira.lyjotafis
Everyone, please do some research on this problem.	hia1 be1 cuk2 hue1 ta1 mok1 ut2 ka1 xep2 xit2.	心全人少目行下此謎故。	Zhè gè wèntí, qǐng dàjiā yánjiū yīxià.	这个问题，请大家研究一下。	心0.全2.人.少3.目行.下.此2.謎故	oga	falira.lyjotafis
He runs very fast.	zap2 sam1 mok1 kit gak1.	彼急行極激。	Tā pǎo de hěn kuài.	他跑得很快。	彼.急行.極.激	oga	falira.lyjotafis
He ran as fast as he could.	zap2 sam1 mok1 ie zap2 py a be1 sau2.	彼急行於彼力之全上。	Tā pǎo de néng yǒu duō kuài jiù yǒu duō kuài.	他跑得能有多快就有多快。	彼.急行.於3.彼.力.之2.全上	oga	falira.lyjotafis
Fisha can run faster than Falīa.	hui2 xa2 py sam1 mok1 gak1 ie hua1 li2.	龍意力急行激於挽虫。	Lóngyì pǎo de bǐ Wǎnchóng kuài.	龙意跑得比挽虫快。	龍意.力.急行.激.於5.挽虫	oga	falira.lyjotafis
She ran one section of road.	zap2 sam1 mok1 et2 po1.	彼急行一道。	Tā pǎo le yī duàn lù.	她跑了一段路。	彼.急行.一.道2	oga	falira.lyjotafis
The weather is extremely great today.	ka1 kia1 syt2 pua2 kit kit kait kait.	此日天風極極善善。	Jīntiān de tiānqì hǎo jí le.	今天的天气好极了。	此2.日.天風.極極.善善	oga	falira.lyjotafis
I know Ms. Yark.	pai2 aim2 can2 iak1 xizi.	我在識律xizi。	Wǒ rènshi Lǜ xiǎojiě.	我认识律小姐。	我.在.識.律.xizi	oga	falira.lyjotafis
I work with Ms. Yark.	pai2 naip2 at iak1 xizi.	我労加律xizi。	Wǒ gēn Lǜ xiǎojiě yīqǐ gōngzuò.	我跟律小姐一起工作。	我.労.加.律.xizi	oga	falira.lyjotafis
Ms. Show is going to see a movie.	xo1 xizi mok1 mok1 ta1 mok1 lek1.	夏xizi行行目行絵。	Xià xiǎojiě yào qù kàn diànyǐng.	夏小姐要去看电影。	夏.xizi.行2.行目2.行絵	oga	falira.lyjotafis
How do you know Ms. Show?	mua2 em nan2 can2 xo1 xizi.	汝如何識夏xizi。	Nǐ zěnme rènshi Xià xiǎojiě de?	你怎么认识夏小姐的？	汝.如2.何.識.夏.xizi	oga	falira.lyjotafis
Ms. Yark teaches Pekzep at a university.	iak1 xizi tui2 pek2 zep1 a nui2 ie sau2 nui2 hue.	律xizi与牌言之学於上学処。	Lǜ xiǎojiě zài dàxué jiāo Páiyǔ.	律小姐在大学教牌语。	律.xizi.与#学.牌言.之.与!学.於.上学処	oga	falira.lyjotafis
I'll give Ms. Show a phone call.	pai2 sui1 zep1 kik1 zep1 xo1 xizi.	我使言機言夏xizi。	Wǒ yào gěi Xià xiǎojiě dǎ diànhuà.	我要给夏小姐打电话。	我.使言機言.夏.xizi	oga	falira.lyjotafis
Where does Ms. Show work?	xo1 xizi naip2 ie nan2 hue?	夏xizi労於何処？	Xià xiǎojiě zài nǎli gōngzuò?	夏小姐在哪里工作？	夏.xizi.労.於.何処	oga	falira.lyjotafis
Ms. Show is at home now.	ka1 kia1 xo1 xizi aim2 mut2.	此日夏xizi在家。	Xià xiǎojiě xiànzài zài jiā.	夏小姐现在在家。	此2.日.夏.xizi.在6.家	oga	falira.lyjotafis
Excuse me, where is Ms. Show?	xizi a. xo1 xizi aim2 ie nan2 hue?	xizi噫。夏xizi在於何処？	Qǐngwèn, Xià xiǎojiě zài nǎli?	请问，夏小姐在哪里？	xizi噫.夏.xizi.在3.於.何処	oga	falira.lyjotafis
Ms. Yark is not at the hotel.	iak1 xizi mun1 aim2 ie hok1 su1 hue.	律xizi無在於寝銭処。	Lǜ xiǎojiě bù zài bīnguǎn.	律小姐不在宾馆。	律.xizi.無.在3.於1.寝銭処		
Ms. Yark is not sleeping at the store.	iak1 xizi mun1 hok1 su1 hue.	律xizi無寝銭処。	Lǜ xiǎojiě méiyǒu zài diàn lǐ shuìjiào.	律小姐没有在店里睡觉。	律.xizi.無.寝.銭処	oga	falira.lyjotafis
Where is Ms. Yark?	iak1 xizi nan2 hue?	律xizi何処？	Lǜ xiǎojiě zài nǎli?	律小姐在哪里？	律.xizi.∅3.何処	oga	falira.lyjotafis
What time is Ms. Yark going home?	nan2 kak zuo1 iak1 xizi ty sak2 mut2?	何時片律xizi再来家？	Lǜ xiǎojiě jǐ diǎn huí jiā?	律小姐几点回家？	何時片.律.xizi.再来.家	oga	falira.lyjotafis
How is Ms. Yark's Linepāine?	iak1 xizi a lip zep1 em nan2?	律xizi之哩言如何？	Lǜ xiǎojiě de Lǐyǔ zěnmeyàng?	律小姐的哩语怎么样？	律.xizi.之.哩言.如.何	oga	falira.lyjotafis
Ms. Yark knows how to speak Linepāine.	iak1 xizi py zep1 lip zep1.	律xizi力言哩言。	Lǜ xiǎojiě huì shuō Lǐyǔ.	律小姐会说哩语。	律.xizi.力.言.哩言	oga	falira.lyjotafis
What is Ms. Yark's job?	iak1 xizi a naip2 ka1 nan2?	律xizi之労此何？	Lǜ xiǎojiě de gōngzuò shì shénme?	律小姐的工作是什么？	律.xizi.之.労.此3.∅.何	oga	falira.lyjotafis
Ms. Yark came today.	ka1 kia1 iak1 xizi sak2.	此日律xizi来。	Lǜ xiǎojiě jīntiān lái le.	律小姐今天来了。	此2.日.律.xizi.来2	oga	falira.lyjotafis
How does Ms. Yark get to school?	iak1 xizi em nan2 mok1 nui2 hue?	律xizi如何行学処？	Lǜ xiǎojiě zěnme qù xuéxiào?	律小姐怎么去学校？	律.xizi.如2.何.行.学処	oga	falira.lyjotafis
Ms. Yark speaks Linepāine very well.	iak1 xizi zep1 lip zep1 kit kait.	律xizi言哩言極善。	Lǜ xiǎojiě Lǐyǔ shuōde hěn hǎo.	律小姐哩语说得很好。	律.xizi.言.哩言.極.善7	oga	falira.lyjotafis
The products of that company are very good.	zap2 su1 la1 a ku kit kait.	彼銭軸之物極善。	Nàge gōngsī de chǎnpǐn hěn hǎo.	那个公司的产品很好。	彼3.銭軸.之.物.極.善7	oga	falira.lyjotafis
He and I are the same height.	zap2 at pai2 bap auk2.	彼加我同長。	Tā hé wǒ yīyàng gāo.	他和我一样高。	彼.加2.我.∅.同2.長2	oga	falira.lyjotafis
Are they all the same?	zap2 ge bap yn2?	彼等同乎？	Tāmen dōu shì yīyàng de ma?	他们都是一样的吗？	彼等.同3.乎	oga	falira.lyjotafis
How old is she this year?	ka1 pet2 zap2 nan2 pet2?	此星彼何星？	Tā jīnnián jǐ suì le?	她今年几岁了？	此2.星.彼.∅.何星	oga	falira.lyjotafis
She only has five zooh.	ie zap2 tet nun1 su1 aim2.	於彼唯十銭在。	Tā cái yǒu wǔ kuài qián.	她才有五块钱。	於0.彼.唯.十.銭3.在5	oga	falira.lyjotafis
Ms. Yark would not like to eat anything.	iak1 xizi mun1 hia1 iam1.	律xizi無心口。	Lǜ xiǎojiě bù xiǎng chī dōngxi.	律小姐不想吃东西。	律.xizi.無.心.口	oga	falira.lyjotafis
There is a bus stop near by.	cei2 ka1 tei1 muo1 aim2.	周此叮止在。	Fùjìn yǒu ge chēzhàn.	附近有个车站。	周.此.叮止.在5	oga	falira.lyjotafis
I don't know, and I don't want to.	pai2 mun1 can2 ua pai2 mun1 hia1 can2.	我無識而我無心識。	Wǒ bù zhīdào, yě bù xiǎng zhīdào.	我不知道，也不想知道。	我.無.識.而.我.無.心.識	oga	falira.lyjotafis
There's nothing I want to drink.	pai2 hia1 iam1 nua2 a ku mun1.	我心口水之物無。	Wǒ shénme dōu bù xiǎng hē.	我什么都不想喝。	我.心.口#水.口!水.之2.物.無3	oga	falira.lyjotafis
I live near the school.	pai2 mut2 aim2 cei2 nui2 hue.	我家在周学処。	Wǒ zhùzài xuéxiào fùjìn.	我住在学校附近。	我2.家.在5.周.学処	oga	falira.lyjotafis
"Why aren't you going?" "Because I don't want to."	mua2 nan2 xit2 mun1 mok1? ka1 xit2 pai2 mun1 hia1 mok1.	「汝何故無行？」「此故我無心行。」	"Nǐ wèishénme bù qù?" "Yīnwèi wǒ bù xiǎng qù."	「你为什么不去？」「因为我不想去。」	汝.何故.無.行.此故.我.無.心.行	oga	falira.lyjotafis
I wish I lived near your house.	pai2 tet hia1 pai2 mut2 aim2 cei2 mua2 mut2.	我唯心我家在周汝家。	Wǒ xīwàng zhù zài nǐ jiā fùjìn.	我希望住在你家附近。	我.唯心.我2.家.在5.周.汝2.家	oga	falira.lyjotafis
Where does your little sister want to go? She wants to go to the toy store.	mua2 ut2 sa1 huok1 hia1 mok1 nan2 hue? zap2 hia1 mok1 tu2 gau2 su1 hue.	汝下女輩心行何処？彼心行遊刀銭処。	Nǐ mèimèi xiǎng qù nǎlǐ? Tā xiǎng qù wánjùdiàn.	你妹妹想去哪里？他想去玩具店。	汝2.下女輩.心.行.何処.彼.心.行.遊刀銭処	oga	falira.lyjotafis
Do you want to go there? No. I want to go to the market.	mua2 hia1 mok1 ka1 hue? mun1. pai2 hia1 mok1 nam2 su1 hue.	「汝心行此処？」「無。我心行開銭処。」	"Nǐ xiǎng bù xiǎng qù nàlǐ?" "Bù xiǎng. Wǒ xiǎng qù shìchǎng."	「你想不想去那里？」「不想。我想去市场。」	汝.心.行.此処.無2.我.心.行.開銭処	oga	falira.lyjotafis
We will pass by your house.	pai2 ge mok1 mok1 cei2 mua2 mut2.	我等行行周汝家。	Wǒmen huì jīngguò nǐ jiā.	我们会经过你家。	我等.行2.行.周.汝2.家	oga	falira.lyjotafis
I already asked everyone.	pai2 hia1 xit2 ie be1 cuk2 ta.	我心故於全人終。	Wǒ yǐjīng wèn guò měi yī gè rén le.	我已经问过每一个人了。	我.心#故.心!故.於1.全2.人.終	oga	falira.lyjotafis
Are you afraid of heights?	mua2 zat1 sue1 hue yn2?	汝怖高処乎？	Nǐ pà gāo ma?	你怕高吗？	汝.怖.高処.乎	oga	falira.lyjotafis
It would be best for you to go now.	ka1 kak mua2 mok1 ua ka1 kait.	此時汝行而此善。	Nǐ zuì hǎo xiànzài jiù zǒu.	你最好现在就走。	此時.汝.行.而.此.善	oga	falira.lyjotafis
He is the best student in our school.	zap2 et2 pui1 a nui2 cuk2 ie pai2 ge nui2 hue.	彼一位之学人於我等学処。	Tā shì wǒmen xuéxiào zuì hǎo de xuéshēng.	他是我们学校最好的学生。	彼.∅.一.位.之.学人.於2.我等2.学処	oga	falira.lyjotafis
That company shut down.	ze1 su1 la1 ta lit1.	其銭軸終入。	Nà jiā gōngsī dǎo le.	那家公司倒了。	其2.銭軸.終入	oga	falira.lyjotafis
That bank shut down.	ze1 su1 li1 ta lit1.	其銭倉終入。	Nà jiā yínháng dǎobìle.	那家银行倒闭了。	其2.銭倉.終入	oga	falira.lyjotafis
Please answer the phone.	hia1 i2 zep1 ut2 ie zep1 kik1.	心反言下於言機。	Qǐng jiē yīxià diànhuà.	请接一下电话。	心0.反言.下.於3.言機	oga	falira.lyjotafis
Answer the phone.	i2 zep1 ie zep1 kik1.	反言於言機。	Jiē diànhuà.	接电话。	反言.於3.言機	oga	falira.lyjotafis
I listened, but I heard nothing.	pai2 lua1 ua pai2 lua1 mun1 ta.	我耳而我耳無終。	Wǒ tīng le, dàn shénme yě méi tīng dào.	我听了，但什么也没听到。	我.耳.而.我.耳.無4.終	oga	falira.lyjotafis
I can count from one to ten.	pai2 py zep1 hut2 et2 mok1 nun1 a mak2.	我力言始一行十之値。	Wǒ néng cóng yī shǔ dào shí.	我能从一数到十。	我.力.言.始.一.行6.十.之.値	oga	falira.lyjotafis
She's very talented.	zap2 ho1 ie syt2 tui2.	彼豊於天与。	Tā hěn yǒu cáinéng.	她很有才能。	彼.豊於.天与	oga	falira.lyjotafis
I can't remember.	pai2 mun1 py ty can2 sak2.	我無力再識来。	Wǒ bú jìde le.	我不记得了。	我.無.力.再識来	oga	falira.lyjotafis
I remember that he used to work at our company.	pai2 ty can2 sak2 zap2 aim2 naip2 ta ie pai2 ge su1 la1.	我再識来彼在労終於我等銭軸。	Wǒ jìde tā yǐqián zài wǒmen gōngsī gōngzuò.	我记得他以前在我们公司工作。	我.再識来2.彼.在.労.終.於.我等2.銭軸	oga	falira.lyjotafis
He can hardly write his name.	zap2 kua2 zap2 sin1 ka1 pek1.	彼筆彼名此硬。	Tā hěn nán xiě tā de míngzi.	他很难写他的名字。	彼.筆2.彼2.名.此3.硬	oga	falira.lyjotafis
I am in first place!	pai2 aim2 ie et2 pui1 a!	我在於一位噫！	Wǒ shì dì yī míng. 	我是第一名。	我.在.於3.一.位.噫	oga	falira.lyjotafis
What's your name?	mua2 sin1 nan2?	汝名何？	Nǐ jiào shénme míngzì?	你叫什么名字？	汝2.名.何	oga	falira.lyjotafis
Excuse me, what is your student's name?	xizi xizi. mua2 a nui2 cuk2 a sin1 nan2?	xizi xizi。汝之学人之名何？	Qǐngwèn, nǐ de xuésheng jiào shénme míngzi?	请问，你的学生叫什么名字？	xizi xizi.汝.之.学人.之.名.何	oga	falira.lyjotafis
He achieved first place.	zap2 sak2 ta et2 pui1.	彼来終一位。	Tā dédào dì yī míng.	他得到第一名。	彼.来3.終.一.位	oga	falira.lyjotafis
He feels tired easily.	zap2 ho hia1 sak2 hia1 huet.	彼軟心来心闇。	Tā hěn róngyì juéde lèi.	他很容易觉得累。	彼.軟2.心来.心闇2	oga	falira.lyjotafis
Getting a job is easy.	guk2 naip2 uo1 ka1 ho.	受労件此軟。	Zhǎo gōngzuò hěn róngyì.	找工作很容易。	受.労件.此3.軟	oga	falira.lyjotafis
This is my dictionary.	ka1 pai2 a zep1 ak1.	此我之言書。	Zhè shì wǒ de cídiǎn.	这是我的词典。	此.∅.我.之.言書	oga	falira.lyjotafis
This isn't his dictionary.	ka1 mun1 zap2 a zep1 ak1.	此無彼之言書。	Zhè bú shì tā de cídiǎn.	这不是他的词典。	此.無.∅.彼.之.言書	oga	falira.lyjotafis
She would like to buy a dictionary.	zap2 hia1 ian1 su1 ie zep1 ak1.	彼心生銭於言書。	Tā xiǎng mǎi cídiǎn.	她想买词典。	彼.心.生銭.於1.言書	oga	falira.lyjotafis
I have a dictionary.	zep1 ak1 aim2 pai2.	言書在我。	Wǒ yǒu cídiǎn.	我有词典。	言書.在7.我	oga	falira.lyjotafis
Excuse me, do you have a dictionary?	xizi xizi. zep1 ak1 aim2 mua2 yn2?	xizi xizi。言書在汝乎？	Qǐngwèn, nǐ yǒu cídiǎn ma?	请问，你有词典吗？	xizi xizi.言書.在7.汝.乎	oga	falira.lyjotafis
